All Goalies   Projections Standard Categories
Avail,Player,GGP,W,L,SO,GAA,GA,S,SPct,FPTS,
W ,Matt Murray G | SEA,0,0,0,0,0.00,0,0,.000,0.00
W ,Hunter Jones G | MON,0,0,0,0,0.00,0,0,.000,0.00
W ,Petteri Rimpinen G | LA,0,0,0,0,0.00,0,0,.000,0.00
W ,Vyacheslav Peksa G | TOR,0,0,0,0,0.00,0,0,.000,0.00
W ,Nicolas Daws G | NJ ,0,0,0,0,0.00,0,0,.000,0.00
W ,Connor Ungar G | EDM,0,0,0,0,0.00,0,0,.000,0.00
W ,Ivan Prosvetov G | CGY,0,0,0,0,0.00,0,0,.000,0.00
W ,Eetu Makiniemi G | PHI,0,0,0,0,0.00,0,0,.000,0.00
W ,Sam Montembeault G | MON ,0,0,0,0,0.00,0,0,.000,0.00
W ,Kevin Boyle G | DET,0,0,0,0,0.00,0,0,.000,0.00
W ,Ivan Fedotov G | CLB ,0,0,0,0,0.00,0,0,.000,0.00
W ,Dustin Nickel G | CGY,0,0,0,0,0.00,0,0,.000,0.00
W ,Malcolm Subban G | CLB,0,0,0,0,0.00,0,0,.000,0.00
W ,Chris Driedger G | VAN ,0,0,0,0,0.00,0,0,.000,0.00
W ,Michael Houser G | BUF,0,0,0,0,0.00,0,0,.000,0.00
W ,Jiri Patera G | BOS ,0,0,0,0,0.00,0,0,.000,0.00
W ,Petr Mrazek G | ANA,0,0,0,0,0.00,0,0,.000,0.00
W ,Hunter Shepard G | MON ,0,0,0,0,0.00,0,0,.000,0.00
W ,Will Cranley G | STL,0,0,0,0,0.00,0,0,.000,0.00
W ,Joshua Ravensbergen G | SJ,0,0,0,0,0.00,0,0,.000,0.00
W ,Jesper Vikman G | WAS ,0,0,0,0,0.00,0,0,.000,0.00
W ,Daniel Salonen G | EDM,0,0,0,0,0.00,0,0,.000,0.00
W ,Clay Stevenson G | WAS,0,0,0,0,0.00,0,0,.000,0.00
W ,Kyle Chauvette G | SJ,0,0,0,0,0.00,0,0,.000,0.00
W ,Nathaniel Day G | EDM,0,0,0,0,0.00,0,0,.000,0.00
W ,Zane McIntyre G | MIN,0,0,0,0,0.00,0,0,.000,0.00
W ,Garin Bjorklund G | WAS,0,0,0,0,0.00,0,0,.000,0.00
W ,Trent Miner G | COL ,0,0,0,0,0.00,0,0,.000,0.00
W ,Georgi Romanov G | STL,0,0,0,0,0.00,0,0,.000,0.00
